chemical_state_id,image_id,split,dose_ppm_min,cal_r,cal_g,cal_b,L_star,a_star,b_star,hue,sat,val,delta_e,uniformity_score,noise_std,temperature_c,humidity_pct,strip_age_days
CHEM-VA-0093,img_validation_0093_var01,validation,1050.96,95.3,76.0,55.3,33.76,4.93,15.4,30.0,42.0,37.3,62.72,0.987,0.47,34.3,32.9,4.8
CHEM-VA-0093,img_validation_0093_var02,validation,1050.96,94.0,75.1,55.6,33.36,4.91,14.66,30.0,41.6,36.9,63.05,0.982,0.61,19.4,69.7,31.5
CHEM-VA-0093,img_validation_0093_var03,validation,1050.96,102.9,88.3,110.1,39.65,10.41,-10.18,278.0,20.0,43.1,60.34,0.984,0.57,19.9,54.7,4.1
CHEM-VA-0093,img_validation_0093_var05,validation,1050.96,88.9,71.5,51.9,31.66,4.28,14.55,32.0,42.0,34.5,64.69,0.148,29.82,25.9,53.3,4.9
CHEM-VA-0093,img_validation_0093_var06,validation,1050.96,94.5,75.7,56.1,33.6,4.87,14.63,30.0,40.4,36.9,62.81,0.1,46.85,34.2,46.4,23.0
CHEM-VA-0093,img_validation_0093_var07,validation,1050.96,93.8,74.4,54.3,33.12,5.05,15.1,30.0,42.0,36.5,63.34,0.967,1.16,21.3,79.4,21.8
CHEM-VA-0093,img_validation_0093_var08,validation,1050.96,102.0,86.0,71.0,37.73,4.03,11.18,30.0,30.6,40.0,58.42,0.1,53.21,21.0,42.5,12.1
CHEM-VA-0093,img_validation_0093_var09,validation,1050.96,88.7,72.0,52.7,31.8,4.01,14.23,32.0,40.8,34.5,64.51,0.1,39.73,29.0,70.7,28.0
CHEM-VA-0093,img_validation_0093_var10,validation,1050.96,81.7,63.5,44.9,28.33,4.97,14.41,30.0,45.5,31.8,68.03,0.1,43.31,28.2,43.6,12.4
CHEM-VA-0094,img_validation_0094_var01,validation,21.66,238.2,232.8,215.8,92.26,-1.04,8.91,44.0,9.8,93.3,4.05,0.559,15.43,21.2,78.4,33.3
CHEM-VA-0094,img_validation_0094_var02,validation,21.66,241.6,233.8,215.3,92.77,-0.45,9.91,42.0,11.0,94.5,3.49,0.989,0.38,31.0,39.3,24.4
CHEM-VA-0094,img_validation_0094_var03,validation,21.66,239.3,230.8,214.4,91.84,0.13,9.02,38.0,10.6,93.7,4.18,0.99,0.35,23.9,76.3,37.5
CHEM-VA-0094,img_validation_0094_var05,validation,21.66,237.2,231.5,214.8,91.85,-0.92,8.83,44.0,9.8,92.9,4.39,0.955,1.57,33.9,39.6,36.0
CHEM-VA-0094,img_validation_0094_var06,validation,21.66,238.1,233.2,215.5,92.35,-1.3,9.17,46.0,9.8,93.3,4.07,0.565,15.22,28.3,38.8,33.2
CHEM-VA-0094,img_validation_0094_var07,validation,21.66,238.3,234.1,217.7,92.64,-1.36,8.47,48.0,9.0,93.3,3.88,0.967,1.14,27.4,36.9,37.2
CHEM-VA-0094,img_validation_0094_var09,validation,21.66,238.7,232.4,216.1,92.23,-0.61,8.66,44.0,9.4,93.3,3.94,0.631,12.91,32.5,69.6,15.0
CHEM-VA-0094,img_validation_0094_var10,validation,21.66,229.9,226.7,211.1,90.0,-1.61,8.01,50.0,7.8,89.8,6.44,0.203,27.89,24.9,76.5,8.4
CHEM-VA-0095,img_validation_0095_var01,validation,463.41,151.6,136.2,114.1,57.59,2.11,14.03,36.0,24.3,59.2,38.77,0.29,24.84,29.7,58.9,4.5
CHEM-VA-0095,img_validation_0095_var02,validation,463.41,157.5,139.2,114.7,58.96,2.92,15.66,34.0,27.5,61.6,37.71,0.263,25.78,28.4,78.4,5.2
CHEM-VA-0095,img_validation_0095_var03,validation,463.41,155.6,139.2,98.5,58.45,-0.02,24.02,44.0,36.9,60.8,40.45,0.1,32.1,23.8,54.3,39.0
CHEM-VA-0095,img_validation_0095_var04,validation,463.41,163.5,142.7,119.5,60.56,4.08,15.22,32.0,27.1,63.9,36.16,0.174,28.93,24.0,61.3,32.7
CHEM-VA-0095,img_validation_0095_var05,validation,463.41,152.1,136.3,112.8,57.61,2.1,14.78,36.0,26.3,59.6,38.86,0.5,17.51,25.8,39.3,20.2
CHEM-VA-0095,img_validation_0095_var06,validation,463.41,152.1,136.7,114.3,57.77,2.09,14.12,34.0,25.1,59.6,38.6,0.193,28.25,31.8,75.8,18.5
CHEM-VA-0095,img_validation_0095_var07,validation,463.41,155.9,138.7,114.0,58.65,2.45,15.62,36.0,27.1,60.8,37.98,0.54,16.1,21.1,51.3,11.0
CHEM-VA-0095,img_validation_0095_var08,validation,463.41,161.0,153.0,142.0,63.6,0.96,6.82,34.0,11.8,63.1,32.48,0.276,25.33,26.6,77.7,7.8
CHEM-VA-0095,img_validation_0095_var09,validation,463.41,151.5,136.4,113.3,57.61,1.88,14.47,36.0,25.1,59.2,38.8,0.376,21.85,32.0,69.2,25.5
CHEM-VA-0095,img_validation_0095_var10,validation,463.41,154.3,139.4,116.4,58.74,1.8,14.31,36.0,24.7,60.4,37.66,0.392,21.27,27.5,75.9,8.5
CHEM-VA-0096,img_validation_0096_var02,validation,1698.19,56.3,41.3,26.2,18.05,4.61,12.52,30.0,53.7,22.0,78.14,0.1,52.57,33.5,66.0,38.6
CHEM-VA-0096,img_validation_0096_var03,validation,1698.19,62.1,44.9,0.0,19.62,3.2,28.03,42.0,100.0,24.3,78.76,0.981,0.68,21.1,74.8,38.6
CHEM-VA-0096,img_validation_0096_var05,validation,1698.19,61.7,45.0,29.0,19.97,5.22,13.3,30.0,52.5,23.9,76.3,0.1,39.46,22.1,68.4,7.4
CHEM-VA-0096,img_validation_0096_var07,validation,1698.19,60.7,43.3,27.4,19.27,5.65,13.46,30.0,54.9,23.5,77.03,0.1,38.42,22.1,64.9,19.2
CHEM-VA-0096,img_validation_0096_var08,validation,1698.19,65.0,50.0,39.0,22.13,4.9,9.58,26.0,40.0,25.5,74.0,0.1,53.51,23.4,76.0,12.0
CHEM-VA-0096,img_validation_0096_var09,validation,1698.19,56.6,40.9,25.8,17.97,5.01,12.73,30.0,55.3,22.0,78.25,0.945,1.92,22.1,72.2,37.9
CHEM-VA-0096,img_validation_0096_var10,validation,1698.19,47.3,31.4,18.1,13.56,5.73,11.9,26.0,61.6,18.4,82.66,0.1,52.23,20.2,45.2,34.0
CHEM-VA-0097,img_validation_0097_var01,validation,1384.5,70.6,53.4,37.9,23.85,5.23,12.74,30.0,47.1,27.5,72.4,0.1,52.6,27.1,73.0,36.7
CHEM-VA-0097,img_validation_0097_var02,validation,1384.5,73.4,57.4,39.2,25.4,4.16,14.01,32.0,46.7,28.6,70.87,0.1,50.95,20.3,36.4,23.5
CHEM-VA-0097,img_validation_0097_var05,validation,1384.5,68.9,53.0,36.5,23.46,4.46,13.13,30.0,47.1,26.7,72.77,0.1,34.61,31.6,60.4,38.6
CHEM-VA-0097,img_validation_0097_var06,validation,1384.5,71.0,53.6,37.7,23.92,5.29,12.99,28.0,47.8,27.8,72.35,0.1,51.55,27.1,51.9,24.2
CHEM-VA-0097,img_validation_0097_var07,validation,1384.5,70.5,52.5,35.6,23.48,5.47,13.79,30.0,49.8,27.5,72.85,0.1,32.92,30.8,43.8,37.4
CHEM-VA-0097,img_validation_0097_var09,validation,1384.5,71.0,53.0,36.9,23.74,5.51,13.26,30.0,48.6,27.5,72.56,0.1,44.26,27.7,73.5,9.5
CHEM-VA-0097,img_validation_0097_var10,validation,1384.5,65.1,47.4,29.2,21.13,5.36,14.75,30.0,55.3,25.5,75.25,0.1,47.12,32.9,51.5,13.5
CHEM-VA-0098,img_validation_0098_var01,validation,1103.0,92.3,73.4,52.9,32.64,4.78,15.34,32.0,43.5,36.1,63.82,0.1,50.06,24.1,35.3,21.6
CHEM-VA-0098,img_validation_0098_var02,validation,1103.0,86.1,68.5,50.3,30.42,4.67,13.88,30.0,42.0,33.7,65.89,0.1,45.27,34.7,60.4,25.5
CHEM-VA-0098,img_validation_0098_var05,validation,1103.0,87.1,67.8,48.9,30.3,5.38,14.6,30.0,44.7,34.1,66.12,0.1,32.07,19.8,79.6,34.6
CHEM-VA-0098,img_validation_0098_var06,validation,1103.0,92.0,72.9,52.4,32.44,4.9,15.32,30.0,42.7,35.7,64.02,0.1,51.4,31.4,42.2,34.7
CHEM-VA-0098,img_validation_0098_var07,validation,1103.0,86.1,68.7,48.4,30.45,4.22,15.12,32.0,44.3,33.7,65.94,0.141,30.06,28.9,32.4,37.7
CHEM-VA-0098,img_validation_0098_var09,validation,1103.0,86.8,69.2,49.3,30.7,4.39,14.88,32.0,43.1,33.7,65.68,0.1,40.65,32.4,56.2,10.6
CHEM-VA-0098,img_validation_0098_var10,validation,1103.0,90.4,70.9,50.7,31.63,5.18,15.33,30.0,44.3,35.3,64.85,0.1,40.91,32.5,55.4,21.8
CHEM-VA-0099,img_validation_0099_var02,validation,1902.55,51.0,36.8,23.1,15.88,4.54,11.69,28.0,54.1,19.6,80.27,0.1,51.41,32.9,72.3,31.3
CHEM-VA-0099,img_validation_0099_var05,validation,1902.55,51.2,35.7,23.1,15.57,5.44,11.32,26.0,54.9,20.0,80.61,0.1,38.75,34.7,54.5,10.9
CHEM-VA-0099,img_validation_0099_var06,validation,1902.55,57.2,41.0,26.7,18.08,5.34,12.31,28.0,54.5,22.4,78.14,0.987,0.47,25.6,40.4,21.5
CHEM-VA-0099,img_validation_0099_var07,validation,1902.55,55.7,38.3,24.0,17.01,6.06,12.68,28.0,56.5,21.6,79.27,0.1,39.86,27.8,54.7,19.6
CHEM-VA-0099,img_validation_0099_var08,validation,1902.55,59.0,45.0,33.0,19.71,4.4,10.22,28.0,43.9,23.1,76.4,0.1,54.09,20.6,37.4,16.8
CHEM-VA-0099,img_validation_0099_var09,validation,1902.55,51.2,35.9,23.6,15.63,5.37,11.06,26.0,54.9,20.0,80.54,0.1,50.78,29.8,56.1,10.8
CHEM-VA-0100,img_validation_0100_var01,validation,1001.66,93.9,76.3,55.8,33.7,4.14,14.97,34.0,40.8,36.5,62.69,0.1,45.22,25.6,44.2,21.7
CHEM-VA-0100,img_validation_0100_var02,validation,1001.66,98.7,79.3,59.1,35.19,4.92,15.03,30.0,39.6,38.4,61.27,0.1,43.79,33.0,48.2,12.9
CHEM-VA-0100,img_validation_0100_var03,validation,1001.66,107.2,101.2,142.9,44.88,11.96,-22.07,248.0,29.0,55.7,60.91,0.1,46.72,24.5,36.0,6.6
CHEM-VA-0100,img_validation_0100_var05,validation,1001.66,96.7,77.5,57.3,34.41,4.89,15.0,30.0,40.8,37.6,62.04,0.959,1.43,29.1,79.4,31.0
CHEM-VA-0100,img_validation_0100_var06,validation,1001.66,98.7,79.7,58.9,35.28,4.69,15.25,32.0,40.8,38.4,61.18,0.1,48.41,20.1,77.4,21.3
CHEM-VA-0100,img_validation_0100_var07,validation,1001.66,98.4,78.3,56.8,34.8,5.13,15.88,32.0,42.7,38.4,61.76,0.142,30.04,29.1,57.2,31.9
CHEM-VA-0100,img_validation_0100_var08,validation,1001.66,105.0,90.0,73.0,39.24,3.22,12.09,32.0,30.6,41.2,56.91,0.1,41.37,34.4,33.9,34.6
CHEM-VA-0100,img_validation_0100_var09,validation,1001.66,98.5,78.9,58.7,35.04,5.04,15.04,30.0,40.8,38.4,61.43,0.953,1.64,29.0,67.3,16.9
CHEM-VA-0100,img_validation_0100_var10,validation,1001.66,93.9,75.8,55.7,33.56,4.41,14.84,32.0,40.8,36.5,62.83,0.1,35.12,32.0,64.3,36.0
CHEM-TE-0001,img_test_0001_var01,test,74.04,226.2,218.4,199.6,87.34,-0.51,10.21,42.0,11.8,88.6,8.8,0.595,14.16,27.1,49.3,29.2
CHEM-TE-0001,img_test_0001_var02,test,74.04,224.7,217.8,198.8,87.04,-0.83,10.16,44.0,11.8,87.8,9.13,0.979,0.74,31.4,76.1,6.4
CHEM-TE-0001,img_test_0001_var04,test,74.04,233.1,229.2,212.3,90.91,-1.58,8.69,48.0,9.0,91.4,5.51,0.592,14.27,32.2,60.8,23.8
CHEM-TE-0001,img_test_0001_var05,test,74.04,224.3,216.9,198.2,86.77,-0.62,10.12,42.0,11.8,87.8,9.36,0.96,1.4,33.3,46.3,18.5
CHEM-TE-0001,img_test_0001_var06,test,74.04,225.3,218.3,200.7,87.27,-0.58,9.52,44.0,11.0,88.2,8.81,0.643,12.48,33.9,60.9,15.3
CHEM-TE-0001,img_test_0001_var07,test,74.04,227.3,219.4,200.1,87.7,-0.55,10.47,42.0,11.8,89.0,8.49,0.963,1.3,29.3,30.9,12.8
CHEM-TE-0001,img_test_0001_var09,test,74.04,224.5,217.7,198.6,87.02,-0.91,10.24,44.0,11.8,87.8,9.17,0.936,2.25,31.6,48.7,32.6
CHEM-TE-0001,img_test_0001_var10,test,74.04,212.6,208.1,192.6,83.49,-1.16,8.26,48.0,9.4,83.1,12.64,0.317,23.92,34.5,68.3,13.2
CHEM-TE-0002,img_test_0002_var01,test,5.03,243.5,238.7,219.7,94.24,-1.56,9.72,48.0,9.8,95.3,2.8,0.545,15.93,30.4,58.1,18.2
CHEM-TE-0002,img_test_0002_var02,test,5.03,242.3,237.2,220.9,93.82,-1.04,8.5,46.0,9.0,94.9,2.72,0.977,0.79,21.8,70.7,26.0
CHEM-TE-0002,img_test_0002_var03,test,5.03,240.1,236.4,215.1,93.3,-2.32,10.76,50.0,10.6,94.1,4.28,0.889,3.9,22.7,54.0,4.6
CHEM-TE-0002,img_test_0002_var05,test,5.03,243.0,238.6,219.2,94.17,-1.75,9.88,48.0,9.8,95.3,3.03,0.957,1.51,25.1,34.7,23.1
CHEM-TE-0002,img_test_0002_var06,test,5.03,243.7,238.0,220.4,94.1,-1.05,9.19,46.0,9.4,95.3,2.46,0.558,15.47,24.9,67.7,17.5
CHEM-TE-0002,img_test_0002_var07,test,5.03,244.4,239.1,222.1,94.46,-1.06,8.86,46.0,9.0,95.7,2.2,0.968,1.13,33.7,78.2,25.4
CHEM-TE-0002,img_test_0002_var09,test,5.03,242.9,238.6,219.7,94.18,-1.72,9.67,50.0,9.4,94.9,2.95,0.582,14.64,34.7,44.6,33.3
CHEM-TE-0002,img_test_0002_var10,test,5.03,223.2,221.4,208.2,88.06,-1.7,6.7,52.0,6.7,87.5,8.55,0.976,0.85,29.4,38.4,13.2
CHEM-TE-0003,img_test_0003_var01,test,1608.74,66.5,48.0,33.0,21.57,6.12,12.86,26.0,51.4,25.9,74.74,0.986,0.49,23.3,72.4,13.2
CHEM-TE-0003,img_test_0003_var02,test,1608.74,61.9,48.5,32.3,21.14,3.37,12.64,34.0,47.5,23.9,75.0,0.1,54.07,27.4,34.5,5.2
CHEM-TE-0003,img_test_0003_var05,test,1608.74,60.4,44.2,27.5,19.53,4.89,13.73,30.0,54.9,23.5,76.74,0.962,1.33,31.3,40.3,29.5
CHEM-TE-0003,img_test_0003_var06,test,1608.74,65.8,47.9,32.8,21.46,5.78,12.85,28.0,50.6,25.5,74.83,0.985,0.52,30.0,75.8,8.2
CHEM-TE-0003,img_test_0003_var07,test,1608.74,60.1,42.8,28.3,19.07,5.82,12.59,26.0,53.3,23.5,77.2,0.1,37.09,27.4,52.6,14.2
CHEM-TE-0003,img_test_0003_var08,test,1608.74,69.0,55.0,42.0,24.21,3.99,10.5,28.0,39.2,27.1,71.89,0.1,54.06,31.8,53.2,37.1
CHEM-TE-0003,img_test_0003_var09,test,1608.74,58.8,44.2,28.8,19.33,4.27,12.55,32.0,51.8,22.7,76.84,0.1,48.5,27.9,77.5,36.4
CHEM-TE-0003,img_test_0003_var10,test,1608.74,58.9,42.8,27.4,18.87,5.08,12.86,30.0,53.3,22.7,77.36,0.1,45.18,20.8,56.8,36.2
CHEM-TE-0004,img_test_0004_var01,test,1098.92,92.1,72.3,53.0,32.27,5.43,14.75,30.0,42.4,36.1,64.18,0.982,0.64,19.7,38.7,21.9
CHEM-TE-0004,img_test_0004_var02,test,1098.92,86.3,68.3,49.2,30.36,4.74,14.51,30.0,43.1,33.7,66.01,0.1,40.42,27.9,68.2,24.0
CHEM-TE-0004,img_test_0004_var03,test,1098.92,82.2,64.7,1.1,28.26,1.18,36.99,46.0,98.8,32.2,73.3,0.1,51.55,20.0,58.2,24.7
CHEM-TE-0004,img_test_0004_var04,test,1098.92,92.3,69.8,49.9,31.52,6.66,15.67,28.0,46.7,36.1,65.12,0.991,0.32,35.0,71.2,36.0
CHEM-TE-0004,img_test_0004_var05,test,1098.92,90.7,71.0,51.1,31.7,5.31,15.14,30.0,43.1,35.3,64.77,0.96,1.4,19.9,75.5,20.6
CHEM-TE-0004,img_test_0004_var06,test,1098.92,86.6,69.3,50.0,30.7,4.33,14.45,32.0,43.1,33.7,65.64,0.1,47.8,23.0,60.5,9.9
CHEM-TE-0004,img_test_0004_var07,test,1098.92,91.1,71.7,51.1,31.95,5.08,15.48,30.0,43.9,35.7,64.54,0.1,41.89,23.4,60.0,38.6
CHEM-TE-0004,img_test_0004_var08,test,1098.92,90.0,78.0,64.0,33.97,2.52,10.14,32.0,29.0,35.3,62.07,0.1,43.28,27.9,41.4,25.7
CHEM-TE-0004,img_test_0004_var09,test,1098.92,91.0,71.9,51.1,32.01,4.9,15.6,30.0,43.9,35.7,64.48,0.924,2.66,32.3,74.6,33.7
CHEM-TE-0004,img_test_0004_var10,test,1098.92,77.0,59.8,42.2,26.6,4.74,13.77,30.0,44.7,29.8,69.69,0.1,40.98,32.8,40.2,18.7
CHEM-TE-0005,img_test_0005_var01,test,209.14,196.0,184.9,163.9,75.49,0.4,12.05,40.0,16.5,76.5,20.74,0.592,14.28,23.9,50.6,33.7
CHEM-TE-0005,img_test_0005_var02,test,209.14,195.7,184.9,162.9,75.45,0.15,12.56,40.0,16.9,76.5,20.86,0.98,0.7,33.6,69.2,4.1
CHEM-TE-0005,img_test_0005_var03,test,209.14,198.2,188.8,194.7,77.44,4.38,-1.8,324.0,5.1,77.6,21.82,0.986,0.5,21.5,71.8,9.1
CHEM-TE-0005,img_test_0005_var04,test,209.14,218.6,202.1,179.6,82.16,2.11,13.34,36.0,18.0,85.5,14.59,0.639,12.62,31.8,48.4,10.7
CHEM-TE-0005,img_test_0005_var05,test,209.14,195.3,184.7,162.6,75.34,0.06,12.53,40.0,16.9,76.5,20.96,0.959,1.42,19.4,55.1,11.4
CHEM-TE-0005,img_test_0005_var06,test,209.14,199.2,186.4,164.0,76.14,0.83,12.97,38.0,17.6,78.0,20.26,0.53,16.45,19.1,47.9,25.6
CHEM-TE-0005,img_test_0005_var07,test,209.14,199.8,187.0,163.6,76.35,0.65,13.48,38.0,18.0,78.0,20.15,0.973,0.96,22.8,46.1,36.3
CHEM-TE-0005,img_test_0005_var09,test,209.14,195.8,184.4,163.2,75.33,0.49,12.2,40.0,16.5,76.5,20.92,0.941,2.08,24.2,46.5,35.6
CHEM-TE-0005,img_test_0005_var10,test,209.14,185.1,176.3,157.2,72.18,-0.12,10.92,40.0,15.3,72.5,23.91,0.98,0.72,32.0,53.8,21.2
CHEM-TE-0006,img_test_0006_var01,test,149.13,209.0,198.3,178.7,80.35,0.45,11.17,40.0,14.5,81.6,15.8,0.603,13.9,25.4,34.6,18.5
CHEM-TE-0006,img_test_0006_var02,test,149.13,208.0,197.5,177.7,80.05,0.34,11.24,40.0,14.5,81.2,16.11,0.974,0.93,23.7,65.2,14.4
CHEM-TE-0006,img_test_0006_var03,test,149.13,210.9,202.4,208.7,82.31,4.04,-2.08,316.0,3.9,82.4,17.96,0.981,0.66,25.8,33.1,28.1
CHEM-TE-0006,img_test_0006_var04,test,149.13,223.5,211.6,190.5,85.19,0.63,11.9,38.0,14.9,87.5,11.19,0.983,0.59,25.0,40.9,6.5
CHEM-TE-0006,img_test_0006_var05,test,149.13,210.9,199.8,177.2,80.86,0.13,12.7,40.0,15.7,82.4,15.59,0.961,1.38,23.7,66.0,27.4
CHEM-TE-0006,img_test_0006_var06,test,149.13,209.1,198.7,178.0,80.45,0.18,11.66,38.0,14.9,82.0,15.78,0.63,12.94,34.4,45.9,23.6
CHEM-TE-0006,img_test_0006_var07,test,149.13,212.0,201.2,178.6,81.35,0.0,12.65,42.0,15.7,82.7,15.11,0.969,1.1,23.2,61.2,6.6
CHEM-TE-0006,img_test_0006_var09,test,149.13,211.2,200.0,178.8,80.98,0.38,12.01,40.0,15.7,82.7,15.32,0.63,12.94,30.5,58.3,36.4
CHEM-TE-0006,img_test_0006_var10,test,149.13,202.2,193.0,173.1,78.32,-0.14,11.2,42.0,14.5,79.2,17.83,0.399,21.05,20.8,75.7,30.3
CHEM-TE-0007,img_test_0007_var01,test,99.34,218.9,210.8,192.7,84.67,-0.24,9.93,42.0,11.8,85.5,11.39,0.616,13.43,26.3,74.3,27.9
CHEM-TE-0007,img_test_0007_var02,test,99.34,227.0,211.5,191.6,85.47,2.13,11.76,34.0,15.3,88.6,11.01,0.978,0.77,33.8,44.7,10.2
CHEM-TE-0007,img_test_0007_var03,test,99.34,221.6,209.9,199.3,84.82,2.22,6.71,28.0,9.8,86.7,11.54,0.984,0.57,29.3,57.0,15.8
CHEM-TE-0007,img_test_0007_var04,test,99.34,230.8,224.6,208.4,89.47,-0.63,8.67,44.0,9.4,90.2,6.64,0.987,0.45,27.9,31.1,29.7
CHEM-TE-0007,img_test_0007_var05,test,99.34,217.9,210.3,190.7,84.41,-0.68,10.63,44.0,12.5,85.1,11.76,0.953,1.65,26.1,68.3,14.9
CHEM-TE-0007,img_test_0007_var06,test,99.34,219.5,210.8,192.2,84.71,-0.14,10.31,40.0,12.2,85.9,11.38,0.639,12.63,34.2,49.4,15.7
CHEM-TE-0007,img_test_0007_var07,test,99.34,221.6,212.6,193.6,85.37,-0.1,10.49,40.0,12.5,86.7,10.75,0.964,1.26,21.5,47.6,37.0
CHEM-TE-0007,img_test_0007_var09,test,99.34,221.1,211.9,191.9,85.12,-0.16,11.01,40.0,13.7,86.7,11.08,0.641,12.57,29.8,78.4,36.7
CHEM-TE-0007,img_test_0007_var10,test,99.34,224.7,215.0,196.2,86.27,0.2,10.43,38.0,12.5,87.8,9.84,0.272,25.48,32.9,56.2,33.3
CHEM-TE-0008,img_test_0008_var01,test,675.2,129.1,111.0,86.8,47.92,3.23,16.11,34.0,33.3,50.6,48.68,0.1,39.92,30.5,73.1,7.3
CHEM-TE-0008,img_test_0008_var02,test,675.2,123.3,107.4,84.6,46.28,2.51,15.1,36.0,31.8,48.2,50.13,0.1,34.37,31.6,63.2,21.8
CHEM-TE-0008,img_test_0008_var03,test,675.2,123.6,106.7,83.9,46.1,2.98,15.25,34.0,32.5,48.2,50.35,0.1,37.27,30.7,35.9,8.1
CHEM-TE-0008,img_test_0008_var04,test,675.2,135.0,113.5,89.9,49.28,4.7,16.25,32.0,33.7,52.5,47.47,0.992,0.28,32.5,39.2,29.2
CHEM-TE-0008,img_test_0008_var05,test,675.2,124.9,106.5,85.1,46.21,3.81,14.75,32.0,31.4,48.6,50.23,0.327,23.55,21.5,63.7,12.8
CHEM-TE-0008,img_test_0008_var06,test,675.2,124.3,107.3,85.5,46.38,3.12,14.7,34.0,31.4,48.6,50.01,0.1,36.56,27.7,32.8,21.8
CHEM-TE-0008,img_test_0008_var07,test,675.2,123.8,107.2,84.0,46.27,2.79,15.44,36.0,31.8,48.2,50.2,0.165,29.23,28.3,72.6,22.8
CHEM-TE-0008,img_test_0008_var08,test,675.2,133.0,124.0,107.0,52.36,0.42,10.53,40.0,19.6,52.2,43.67,0.1,39.86,30.1,31.8,31.1
CHEM-TE-0008,img_test_0008_var09,test,675.2,124.0,107.3,84.9,46.34,2.94,14.99,34.0,32.2,48.6,50.08,0.153,29.63,22.7,37.2,4.3
CHEM-TE-0008,img_test_0008_var10,test,675.2,119.5,102.9,79.6,44.54,2.79,15.61,34.0,33.7,46.7,51.93,0.1,33.91,29.0,62.2,17.2
CHEM-TE-0009,img_test_0009_var02,test,1580.99,61.9,45.0,29.8,20.02,5.4,12.85,30.0,52.5,23.9,76.24,0.1,51.6,28.7,53.2,4.7
CHEM-TE-0009,img_test_0009_var05,test,1580.99,59.9,44.3,29.1,19.51,4.77,12.62,30.0,51.0,23.1,76.69,0.1,37.12,22.3,66.9,20.0
CHEM-TE-0009,img_test_0009_var07,test,1580.99,60.2,44.9,28.1,19.74,4.39,13.6,30.0,53.3,23.5,76.5,0.1,34.18,27.7,33.3,38.6
CHEM-TE-0009,img_test_0009_var09,test,1580.99,64.9,47.5,32.6,21.21,5.63,12.61,28.0,50.2,25.1,75.05,0.944,1.96,21.3,36.4,11.6
CHEM-TE-0009,img_test_0009_var10,test,1580.99,52.5,36.5,21.6,15.97,5.33,12.9,30.0,59.6,20.4,80.27,0.1,45.8,34.8,36.6,7.0
CHEM-TE-0010,img_test_0010_var01,test,146.37,211.1,200.9,178.4,81.19,-0.19,12.52,40.0,15.7,82.7,15.24,0.564,15.25,26.5,70.2,26.1
CHEM-TE-0010,img_test_0010_var02,test,146.37,207.9,198.4,178.1,80.28,-0.12,11.34,42.0,14.1,81.2,15.91,0.977,0.82,21.4,65.1,35.6
CHEM-TE-0010,img_test_0010_var04,test,146.37,218.5,208.0,186.3,83.79,0.02,12.09,42.0,14.5,85.5,12.6,0.985,0.53,28.5,48.1,7.1
CHEM-TE-0010,img_test_0010_var05,test,146.37,210.2,200.3,178.8,80.97,-0.15,11.98,42.0,15.3,82.4,15.34,0.96,1.38,22.9,36.7,19.9
CHEM-TE-0010,img_test_0010_var06,test,146.37,211.4,200.8,178.7,81.19,0.04,12.39,40.0,15.7,82.7,15.2,0.598,14.06,20.9,41.6,26.7
CHEM-TE-0010,img_test_0010_var07,test,146.37,208.7,199.6,180.2,80.7,-0.1,10.85,40.0,13.3,81.6,15.42,0.961,1.35,30.2,60.1,16.5
CHEM-TE-0010,img_test_0010_var09,test,146.37,208.8,198.7,178.4,80.44,0.12,11.4,40.0,14.5,81.6,15.75,0.668,11.61,26.6,78.0,24.5
CHEM-TE-0010,img_test_0010_var10,test,146.37,199.9,192.4,173.8,77.99,-0.55,10.34,44.0,12.9,78.0,18.09,0.404,20.84,22.5,39.0,5.7
CHEM-TE-0011,img_test_0011_var01,test,640.17,127.9,111.7,89.0,48.05,2.6,15.0,36.0,30.6,49.8,48.37,0.1,33.04,22.9,34.9,29.8
CHEM-TE-0011,img_test_0011_var02,test,640.17,128.2,111.2,89.0,47.94,3.0,14.84,34.0,31.4,50.2,48.48,0.145,29.93,24.6,54.3,36.3
CHEM-TE-0011,img_test_0011_var03,test,640.17,119.2,102.1,16.8,43.5,-2.23,45.98,50.0,86.7,46.7,64.27,0.1,36.12,22.1,32.2,10.3
CHEM-TE-0011,img_test_0011_var04,test,640.17,138.7,117.9,94.6,50.93,4.43,15.86,32.0,31.8,54.1,45.76,0.986,0.49,26.4,69.3,9.0
CHEM-TE-0011,img_test_0011_var05,test,640.17,132.7,113.5,90.1,49.05,3.74,15.8,32.0,31.8,51.8,47.55,0.962,1.33,24.1,50.4,33.6
CHEM-TE-0011,img_test_0011_var06,test,640.17,127.9,111.7,89.2,48.04,2.67,14.85,34.0,29.8,49.8,48.36,0.1,31.51,32.6,55.5,25.9
CHEM-TE-0011,img_test_0011_var07,test,640.17,128.1,110.4,87.7,47.68,3.26,15.26,34.0,32.2,50.2,48.8,0.241,26.57,23.7,45.8,5.6
CHEM-TE-0011,img_test_0011_var08,test,640.17,139.0,124.0,111.0,53.01,3.5,9.2,28.0,20.0,54.5,43.1,0.193,28.25,33.1,69.5,29.0
CHEM-TE-0011,img_test_0011_var09,test,640.17,132.8,114.3,90.4,49.27,3.37,15.91,34.0,31.8,51.8,47.33,0.947,1.86,26.8,42.9,21.9
CHEM-TE-0011,img_test_0011_var10,test,640.17,120.6,104.8,83.0,45.25,2.64,14.6,34.0,31.8,47.1,51.1,0.145,29.93,28.4,36.6,13.1
