image_id,chemical_state_id,split,dose_ppm_min,base_strip_r,base_strip_g,base_strip_b,lighting_condition,lighting_factor,tint_r,tint_g,tint_b,noise_sigma,blur_ksize,rotation_deg,temperature_c,humidity_pct,strip_age_days,image_path
img_test_0019_var06,CHEM-TE-0019,test,1023.14,98,78,58,mild_camera_blur,0.983,0.996,1.004,1.016,1.05,3,0.18,29.4,58.4,32.4,synthetic_wristband_dataset\test\img_test_0019_var06.png
img_test_0019_var07,CHEM-TE-0019,test,1023.14,98,78,58,warm_dim_light,0.813,1.136,0.999,0.833,1.6,0,1.84,22.3,37.7,10.2,synthetic_wristband_dataset\test\img_test_0019_var07.png
img_test_0019_var08,CHEM-TE-0019,test,1023.14,98,78,58,cool_bright_light,1.141,0.922,0.993,1.115,0.56,0,-2.0,22.4,69.6,12.2,synthetic_wristband_dataset\test\img_test_0019_var08.png
img_test_0019_var09,CHEM-TE-0019,test,1023.14,98,78,58,high_sensor_noise,0.913,0.994,0.986,0.99,2.88,0,0.47,25.3,44.8,27.8,synthetic_wristband_dataset\test\img_test_0019_var09.png
img_test_0019_var10,CHEM-TE-0019,test,1023.14,98,78,58,mild_angle_shift,1.046,1.031,0.97,0.954,1.2,0,3.05,22.8,68.1,31.4,synthetic_wristband_dataset\test\img_test_0019_var10.png
img_test_0020_var01,CHEM-TE-0020,test,1243.6,83,64,46,neutral_daylight,0.996,1.016,1.016,0.995,0.57,0,-0.11,23.8,56.9,9.6,synthetic_wristband_dataset\test\img_test_0020_var01.png
img_test_0020_var02,CHEM-TE-0020,test,1243.6,83,64,46,warm_tungsten,0.947,1.175,0.976,0.825,1.0,0,1.46,31.0,64.0,9.2,synthetic_wristband_dataset\test\img_test_0020_var02.png
img_test_0020_var03,CHEM-TE-0020,test,1243.6,83,64,46,cool_fluorescent,1.068,0.898,0.998,1.153,0.81,0,-1.67,27.6,54.9,37.1,synthetic_wristband_dataset\test\img_test_0020_var03.png
img_test_0020_var04,CHEM-TE-0020,test,1243.6,83,64,46,bright_diffuse,1.204,1.029,1.038,1.006,0.42,0,0.3,26.3,48.1,20.9,synthetic_wristband_dataset\test\img_test_0020_var04.png
img_test_0020_var05,CHEM-TE-0020,test,1243.6,83,64,46,dim_underexposed,0.741,0.95,0.933,0.934,2.29,0,-0.94,22.7,34.9,28.9,synthetic_wristband_dataset\test\img_test_0020_var05.png
img_test_0020_var06,CHEM-TE-0020,test,1243.6,83,64,46,mild_camera_blur,1.012,0.998,1.016,1.02,1.11,3,0.19,34.6,49.9,21.2,synthetic_wristband_dataset\test\img_test_0020_var06.png
img_test_0020_var07,CHEM-TE-0020,test,1243.6,83,64,46,warm_dim_light,0.821,1.141,0.99,0.869,1.96,0,2.02,33.4,59.7,26.8,synthetic_wristband_dataset\test\img_test_0020_var07.png
img_test_0020_var08,CHEM-TE-0020,test,1243.6,83,64,46,cool_bright_light,1.13,0.921,0.98,1.117,0.48,0,-2.24,28.3,64.5,5.3,synthetic_wristband_dataset\test\img_test_0020_var08.png
img_test_0020_var09,CHEM-TE-0020,test,1243.6,83,64,46,high_sensor_noise,0.898,1.012,0.981,0.996,3.0,0,0.14,31.0,72.2,37.1,synthetic_wristband_dataset\test\img_test_0020_var09.png
img_test_0020_var10,CHEM-TE-0020,test,1243.6,83,64,46,mild_angle_shift,1.012,1.024,0.972,0.941,0.91,0,2.73,30.0,72.0,23.7,synthetic_wristband_dataset\test\img_test_0020_var10.png
img_test_0021_var01,CHEM-TE-0021,test,58.2,231,223,203,neutral_daylight,1.006,1.012,1.003,0.981,0.34,0,0.08,28.9,52.1,15.9,synthetic_wristband_dataset\test\img_test_0021_var01.png
img_test_0021_var02,CHEM-TE-0021,test,58.2,231,223,203,warm_tungsten,0.919,1.176,0.96,0.813,0.94,0,0.94,30.4,32.0,38.4,synthetic_wristband_dataset\test\img_test_0021_var02.png
img_test_0021_var03,CHEM-TE-0021,test,58.2,231,223,203,cool_fluorescent,1.08,0.898,0.988,1.156,0.77,0,-1.76,21.9,67.2,19.3,synthetic_wristband_dataset\test\img_test_0021_var03.png
img_test_0021_var04,CHEM-TE-0021,test,58.2,231,223,203,bright_diffuse,1.244,1.011,1.014,1.009,0.36,0,0.21,32.4,33.9,27.2,synthetic_wristband_dataset\test\img_test_0021_var04.png
img_test_0021_var05,CHEM-TE-0021,test,58.2,231,223,203,dim_underexposed,0.744,0.94,0.963,0.953,2.16,0,-0.75,29.1,69.5,7.9,synthetic_wristband_dataset\test\img_test_0021_var05.png
img_test_0021_var06,CHEM-TE-0021,test,58.2,231,223,203,mild_camera_blur,1.004,0.995,1.019,0.982,1.1,3,0.06,30.7,67.8,38.0,synthetic_wristband_dataset\test\img_test_0021_var06.png
img_test_0021_var07,CHEM-TE-0021,test,58.2,231,223,203,warm_dim_light,0.805,1.157,0.971,0.868,1.84,0,2.28,21.0,76.8,22.5,synthetic_wristband_dataset\test\img_test_0021_var07.png
img_test_0021_var08,CHEM-TE-0021,test,58.2,231,223,203,cool_bright_light,1.154,0.931,0.986,1.116,0.61,0,-2.16,29.0,77.7,38.2,synthetic_wristband_dataset\test\img_test_0021_var08.png
img_test_0021_var09,CHEM-TE-0021,test,58.2,231,223,203,high_sensor_noise,0.928,0.986,1.001,1.008,2.93,0,0.11,35.0,50.0,4.5,synthetic_wristband_dataset\test\img_test_0021_var09.png
img_test_0021_var10,CHEM-TE-0021,test,58.2,231,223,203,mild_angle_shift,0.997,1.038,0.992,0.968,0.97,0,2.72,31.2,76.8,15.0,synthetic_wristband_dataset\test\img_test_0021_var10.png
img_test_0022_var01,CHEM-TE-0022,test,1467.64,72,54,37,neutral_daylight,0.98,1.016,1.017,0.993,0.52,0,0.2,27.5,39.5,11.2,synthetic_wristband_dataset\test\img_test_0022_var01.png
img_test_0022_var02,CHEM-TE-0022,test,1467.64,72,54,37,warm_tungsten,0.901,1.196,0.973,0.83,0.82,0,1.11,26.9,54.1,24.4,synthetic_wristband_dataset\test\img_test_0022_var02.png
img_test_0022_var03,CHEM-TE-0022,test,1467.64,72,54,37,cool_fluorescent,1.024,0.874,0.985,1.134,0.9,0,-1.32,31.2,35.9,12.9,synthetic_wristband_dataset\test\img_test_0022_var03.png
img_test_0022_var04,CHEM-TE-0022,test,1467.64,72,54,37,bright_diffuse,1.233,1.024,1.031,1.021,0.23,0,0.21,29.4,50.8,8.5,synthetic_wristband_dataset\test\img_test_0022_var04.png
img_test_0022_var05,CHEM-TE-0022,test,1467.64,72,54,37,dim_underexposed,0.699,0.962,0.932,0.962,2.25,0,-0.54,20.8,59.4,11.3,synthetic_wristband_dataset\test\img_test_0022_var05.png
img_test_0022_var06,CHEM-TE-0022,test,1467.64,72,54,37,mild_camera_blur,1.021,0.983,1.01,0.998,1.22,3,-0.27,30.4,68.8,22.5,synthetic_wristband_dataset\test\img_test_0022_var06.png
img_test_0022_var07,CHEM-TE-0022,test,1467.64,72,54,37,warm_dim_light,0.821,1.169,0.989,0.851,1.62,0,1.88,34.6,31.0,35.5,synthetic_wristband_dataset\test\img_test_0022_var07.png
img_test_0022_var08,CHEM-TE-0022,test,1467.64,72,54,37,cool_bright_light,1.148,0.912,0.97,1.107,0.77,0,-2.43,22.3,56.1,13.5,synthetic_wristband_dataset\test\img_test_0022_var08.png
img_test_0022_var09,CHEM-TE-0022,test,1467.64,72,54,37,high_sensor_noise,0.886,1.003,0.993,1.007,3.07,0,0.05,28.2,43.0,34.4,synthetic_wristband_dataset\test\img_test_0022_var09.png
img_test_0022_var10,CHEM-TE-0022,test,1467.64,72,54,37,mild_angle_shift,1.007,1.041,0.983,0.951,0.96,0,2.61,33.6,54.6,13.8,synthetic_wristband_dataset\test\img_test_0022_var10.png
img_test_0023_var01,CHEM-TE-0023,test,0.0,245,240,222,neutral_daylight,0.991,1.014,0.994,1.007,0.55,0,0.17,32.5,78.8,26.3,synthetic_wristband_dataset\test\img_test_0023_var01.png
img_test_0023_var02,CHEM-TE-0023,test,0.0,245,240,222,warm_tungsten,0.918,1.167,0.978,0.813,1.05,0,1.09,21.1,66.2,22.3,synthetic_wristband_dataset\test\img_test_0023_var02.png
img_test_0023_var03,CHEM-TE-0023,test,0.0,245,240,222,cool_fluorescent,1.053,0.88,0.963,1.137,0.99,0,-1.51,34.5,53.3,11.4,synthetic_wristband_dataset\test\img_test_0023_var03.png
img_test_0023_var04,CHEM-TE-0023,test,0.0,245,240,222,bright_diffuse,1.201,1.029,1.023,1.038,0.15,0,0.58,31.5,59.0,21.9,synthetic_wristband_dataset\test\img_test_0023_var04.png
img_test_0023_var05,CHEM-TE-0023,test,0.0,245,240,222,dim_underexposed,0.746,0.954,0.957,0.951,2.14,0,-0.83,21.4,74.9,4.1,synthetic_wristband_dataset\test\img_test_0023_var05.png
img_test_0023_var06,CHEM-TE-0023,test,0.0,245,240,222,mild_camera_blur,0.986,1.01,1.015,1.016,1.19,3,-0.01,22.0,62.8,38.4,synthetic_wristband_dataset\test\img_test_0023_var06.png
img_test_0023_var07,CHEM-TE-0023,test,0.0,245,240,222,warm_dim_light,0.786,1.144,0.97,0.85,1.65,0,1.73,34.2,59.0,7.2,synthetic_wristband_dataset\test\img_test_0023_var07.png
img_test_0023_var08,CHEM-TE-0023,test,0.0,245,240,222,cool_bright_light,1.177,0.932,0.977,1.081,0.64,0,-2.14,27.0,62.4,32.6,synthetic_wristband_dataset\test\img_test_0023_var08.png
img_test_0023_var09,CHEM-TE-0023,test,0.0,245,240,222,high_sensor_noise,0.909,0.992,0.982,1.016,2.83,0,0.57,34.9,61.2,17.0,synthetic_wristband_dataset\test\img_test_0023_var09.png
img_test_0023_var10,CHEM-TE-0023,test,0.0,245,240,222,mild_angle_shift,1.026,1.021,0.991,0.97,1.17,0,2.61,20.4,53.5,21.2,synthetic_wristband_dataset\test\img_test_0023_var10.png
img_test_0024_var01,CHEM-TE-0024,test,637.76,134,115,92,neutral_daylight,1.012,1.0,1.007,0.996,0.58,0,-0.05,20.0,34.1,5.8,synthetic_wristband_dataset\test\img_test_0024_var01.png
img_test_0024_var02,CHEM-TE-0024,test,637.76,134,115,92,warm_tungsten,0.891,1.198,0.974,0.81,1.08,0,1.4,28.8,53.5,33.7,synthetic_wristband_dataset\test\img_test_0024_var02.png
img_test_0024_var03,CHEM-TE-0024,test,637.76,134,115,92,cool_fluorescent,1.043,0.887,0.979,1.141,0.75,0,-1.75,20.6,73.1,26.4,synthetic_wristband_dataset\test\img_test_0024_var03.png
img_test_0024_var04,CHEM-TE-0024,test,637.76,134,115,92,bright_diffuse,1.207,1.039,1.03,1.001,0.5,0,0.46,25.4,33.0,23.5,synthetic_wristband_dataset\test\img_test_0024_var04.png
img_test_0024_var05,CHEM-TE-0024,test,637.76,134,115,92,dim_underexposed,0.693,0.95,0.956,0.935,2.34,0,-0.69,27.6,58.5,8.3,synthetic_wristband_dataset\test\img_test_0024_var05.png
img_test_0024_var06,CHEM-TE-0024,test,637.76,134,115,92,mild_camera_blur,0.98,0.998,0.998,0.997,1.11,3,-0.1,21.6,75.5,9.9,synthetic_wristband_dataset\test\img_test_0024_var06.png
img_test_0024_var07,CHEM-TE-0024,test,637.76,134,115,92,warm_dim_light,0.786,1.139,0.999,0.856,1.88,0,1.98,21.1,74.6,20.4,synthetic_wristband_dataset\test\img_test_0024_var07.png
img_test_0024_var08,CHEM-TE-0024,test,637.76,134,115,92,cool_bright_light,1.134,0.936,0.96,1.116,0.63,0,-2.16,31.6,51.2,11.7,synthetic_wristband_dataset\test\img_test_0024_var08.png
img_test_0024_var09,CHEM-TE-0024,test,637.76,134,115,92,high_sensor_noise,0.884,1.015,1.004,0.987,3.01,0,0.53,23.5,64.9,23.0,synthetic_wristband_dataset\test\img_test_0024_var09.png
img_test_0024_var10,CHEM-TE-0024,test,637.76,134,115,92,mild_angle_shift,1.027,1.05,0.99,0.963,0.83,0,2.74,29.7,54.7,28.8,synthetic_wristband_dataset\test\img_test_0024_var10.png
img_test_0025_var01,CHEM-TE-0025,test,63.79,229,222,202,neutral_daylight,0.999,1.004,0.982,0.988,0.33,0,0.13,22.7,65.8,4.1,synthetic_wristband_dataset\test\img_test_0025_var01.png
img_test_0025_var02,CHEM-TE-0025,test,63.79,229,222,202,warm_tungsten,0.944,1.181,0.95,0.824,0.91,0,0.91,23.6,60.0,22.2,synthetic_wristband_dataset\test\img_test_0025_var02.png
img_test_0025_var03,CHEM-TE-0025,test,63.79,229,222,202,cool_fluorescent,1.069,0.88,0.987,1.142,0.98,0,-1.45,24.0,50.2,36.7,synthetic_wristband_dataset\test\img_test_0025_var03.png
img_test_0025_var04,CHEM-TE-0025,test,63.79,229,222,202,bright_diffuse,1.216,1.019,1.01,1.01,0.21,0,0.7,27.8,59.0,11.4,synthetic_wristband_dataset\test\img_test_0025_var04.png
img_test_0025_var05,CHEM-TE-0025,test,63.79,229,222,202,dim_underexposed,0.734,0.932,0.949,0.943,2.23,0,-0.83,33.1,68.7,25.8,synthetic_wristband_dataset\test\img_test_0025_var05.png
img_test_0025_var06,CHEM-TE-0025,test,63.79,229,222,202,mild_camera_blur,1.002,0.99,0.998,0.98,1.1,3,0.05,19.6,39.5,38.0,synthetic_wristband_dataset\test\img_test_0025_var06.png
img_test_0025_var07,CHEM-TE-0025,test,63.79,229,222,202,warm_dim_light,0.8,1.145,0.994,0.851,1.88,0,2.16,26.5,54.3,6.9,synthetic_wristband_dataset\test\img_test_0025_var07.png
img_test_0025_var08,CHEM-TE-0025,test,63.79,229,222,202,cool_bright_light,1.156,0.92,0.986,1.092,0.51,0,-2.26,34.7,79.2,22.0,synthetic_wristband_dataset\test\img_test_0025_var08.png
img_test_0025_var09,CHEM-TE-0025,test,63.79,229,222,202,high_sensor_noise,0.915,0.986,1.013,0.99,3.05,0,0.19,26.1,37.0,11.1,synthetic_wristband_dataset\test\img_test_0025_var09.png
img_test_0025_var10,CHEM-TE-0025,test,63.79,229,222,202,mild_angle_shift,1.025,1.054,0.998,0.973,0.84,0,2.73,22.3,60.1,12.6,synthetic_wristband_dataset\test\img_test_0025_var10.png
img_test_0026_var01,CHEM-TE-0026,test,1935.38,56,40,27,neutral_daylight,0.977,0.998,1.003,1.002,0.33,0,0.08,19.1,51.2,11.0,synthetic_wristband_dataset\test\img_test_0026_var01.png
img_test_0026_var02,CHEM-TE-0026,test,1935.38,56,40,27,warm_tungsten,0.949,1.195,0.957,0.835,1.15,0,1.22,26.5,67.9,17.7,synthetic_wristband_dataset\test\img_test_0026_var02.png
img_test_0026_var03,CHEM-TE-0026,test,1935.38,56,40,27,cool_fluorescent,1.064,0.897,0.974,1.123,0.66,0,-1.34,34.6,76.4,9.0,synthetic_wristband_dataset\test\img_test_0026_var03.png
img_test_0026_var04,CHEM-TE-0026,test,1935.38,56,40,27,bright_diffuse,1.223,1.005,1.006,1.035,0.19,0,0.3,25.3,68.9,24.9,synthetic_wristband_dataset\test\img_test_0026_var04.png
img_test_0026_var05,CHEM-TE-0026,test,1935.38,56,40,27,dim_underexposed,0.708,0.964,0.943,0.94,2.24,0,-1.0,22.3,76.7,4.8,synthetic_wristband_dataset\test\img_test_0026_var05.png
img_test_0026_var06,CHEM-TE-0026,test,1935.38,56,40,27,mild_camera_blur,1.004,1.016,1.014,0.992,1.04,3,0.25,27.7,70.4,24.8,synthetic_wristband_dataset\test\img_test_0026_var06.png
img_test_0026_var07,CHEM-TE-0026,test,1935.38,56,40,27,warm_dim_light,0.798,1.144,0.978,0.859,1.74,0,2.21,25.0,77.0,21.8,synthetic_wristband_dataset\test\img_test_0026_var07.png
img_test_0026_var08,CHEM-TE-0026,test,1935.38,56,40,27,cool_bright_light,1.173,0.928,0.993,1.103,0.67,0,-2.36,23.0,74.0,24.4,synthetic_wristband_dataset\test\img_test_0026_var08.png
img_test_0026_var09,CHEM-TE-0026,test,1935.38,56,40,27,high_sensor_noise,0.921,0.983,1.012,0.999,3.14,0,0.48,26.6,50.7,32.3,synthetic_wristband_dataset\test\img_test_0026_var09.png
img_test_0026_var10,CHEM-TE-0026,test,1935.38,56,40,27,mild_angle_shift,1.037,1.026,0.968,0.954,0.92,0,2.74,23.5,77.5,23.4,synthetic_wristband_dataset\test\img_test_0026_var10.png
img_test_0027_var01,CHEM-TE-0027,test,1162.87,88,69,50,neutral_daylight,1.026,1.005,1.003,0.986,0.5,0,0.05,32.7,41.3,31.8,synthetic_wristband_dataset\test\img_test_0027_var01.png
img_test_0027_var02,CHEM-TE-0027,test,1162.87,88,69,50,warm_tungsten,0.897,1.172,0.942,0.82,1.03,0,1.33,34.1,62.7,38.3,synthetic_wristband_dataset\test\img_test_0027_var02.png
img_test_0027_var03,CHEM-TE-0027,test,1162.87,88,69,50,cool_fluorescent,1.061,0.89,0.979,1.145,0.7,0,-1.78,29.6,55.7,8.3,synthetic_wristband_dataset\test\img_test_0027_var03.png
img_test_0027_var04,CHEM-TE-0027,test,1162.87,88,69,50,bright_diffuse,1.198,1.007,1.04,1.025,0.3,0,0.66,27.3,63.0,24.7,synthetic_wristband_dataset\test\img_test_0027_var04.png
img_test_0027_var05,CHEM-TE-0027,test,1162.87,88,69,50,dim_underexposed,0.727,0.968,0.952,0.934,2.17,0,-0.61,21.3,62.2,17.0,synthetic_wristband_dataset\test\img_test_0027_var05.png
img_test_0027_var06,CHEM-TE-0027,test,1162.87,88,69,50,mild_camera_blur,1.022,0.996,1.0,1.013,1.23,3,-0.1,33.8,73.1,37.3,synthetic_wristband_dataset\test\img_test_0027_var06.png
img_test_0027_var07,CHEM-TE-0027,test,1162.87,88,69,50,warm_dim_light,0.806,1.156,0.999,0.866,1.9,0,2.23,30.9,55.3,11.7,synthetic_wristband_dataset\test\img_test_0027_var07.png
img_test_0027_var08,CHEM-TE-0027,test,1162.87,88,69,50,cool_bright_light,1.151,0.91,0.967,1.096,0.76,0,-2.43,34.0,72.6,9.3,synthetic_wristband_dataset\test\img_test_0027_var08.png
img_test_0027_var09,CHEM-TE-0027,test,1162.87,88,69,50,high_sensor_noise,0.9,1.013,1.006,0.986,2.99,0,0.02,21.7,45.0,25.6,synthetic_wristband_dataset\test\img_test_0027_var09.png
img_test_0027_var10,CHEM-TE-0027,test,1162.87,88,69,50,mild_angle_shift,1.027,1.023,0.998,0.945,1.03,0,2.69,25.4,40.8,24.5,synthetic_wristband_dataset\test\img_test_0027_var10.png
img_test_0028_var01,CHEM-TE-0028,test,1259.44,82,64,45,neutral_daylight,0.996,1.006,0.997,1.009,0.63,0,-0.14,24.4,70.5,5.4,synthetic_wristband_dataset\test\img_test_0028_var01.png
img_test_0028_var02,CHEM-TE-0028,test,1259.44,82,64,45,warm_tungsten,0.919,1.193,0.951,0.812,0.99,0,1.47,22.5,30.3,20.0,synthetic_wristband_dataset\test\img_test_0028_var02.png
img_test_0028_var03,CHEM-TE-0028,test,1259.44,82,64,45,cool_fluorescent,1.02,0.876,0.962,1.139,0.92,0,-1.5,26.7,70.9,22.9,synthetic_wristband_dataset\test\img_test_0028_var03.png
img_test_0028_var04,CHEM-TE-0028,test,1259.44,82,64,45,bright_diffuse,1.213,1.038,1.033,1.014,0.38,0,0.21,27.7,53.5,15.9,synthetic_wristband_dataset\test\img_test_0028_var04.png
img_test_0028_var05,CHEM-TE-0028,test,1259.44,82,64,45,dim_underexposed,0.719,0.944,0.959,0.942,2.17,0,-0.96,20.9,47.1,21.6,synthetic_wristband_dataset\test\img_test_0028_var05.png
img_test_0028_var06,CHEM-TE-0028,test,1259.44,82,64,45,mild_camera_blur,1.024,0.988,1.001,1.009,1.38,3,-0.15,33.1,66.7,33.9,synthetic_wristband_dataset\test\img_test_0028_var06.png
img_test_0028_var07,CHEM-TE-0028,test,1259.44,82,64,45,warm_dim_light,0.822,1.159,0.979,0.856,1.64,0,2.06,32.0,39.7,7.6,synthetic_wristband_dataset\test\img_test_0028_var07.png
img_test_0028_var08,CHEM-TE-0028,test,1259.44,82,64,45,cool_bright_light,1.124,0.931,0.996,1.1,0.65,0,-2.36,24.7,48.2,36.4,synthetic_wristband_dataset\test\img_test_0028_var08.png
img_test_0028_var09,CHEM-TE-0028,test,1259.44,82,64,45,high_sensor_noise,0.878,1.01,1.02,0.99,3.03,0,0.13,28.0,49.2,14.2,synthetic_wristband_dataset\test\img_test_0028_var09.png
img_test_0028_var10,CHEM-TE-0028,test,1259.44,82,64,45,mild_angle_shift,1.018,1.049,0.994,0.949,1.2,0,2.89,27.5,39.1,14.5,synthetic_wristband_dataset\test\img_test_0028_var10.png
img_test_0029_var01,CHEM-TE-0029,test,894.24,108,89,67,neutral_daylight,0.974,1.015,1.018,0.996,0.46,0,0.28,26.6,43.7,13.5,synthetic_wristband_dataset\test\img_test_0029_var01.png
img_test_0029_var02,CHEM-TE-0029,test,894.24,108,89,67,warm_tungsten,0.92,1.192,0.956,0.838,0.96,0,1.08,22.0,49.3,7.6,synthetic_wristband_dataset\test\img_test_0029_var02.png
img_test_0029_var03,CHEM-TE-0029,test,894.24,108,89,67,cool_fluorescent,1.079,0.862,0.995,1.129,0.73,0,-1.44,23.7,71.5,35.3,synthetic_wristband_dataset\test\img_test_0029_var03.png
img_test_0029_var04,CHEM-TE-0029,test,894.24,108,89,67,bright_diffuse,1.216,1.025,1.028,1.009,0.2,0,0.62,21.3,54.2,8.5,synthetic_wristband_dataset\test\img_test_0029_var04.png
img_test_0029_var05,CHEM-TE-0029,test,894.24,108,89,67,dim_underexposed,0.728,0.935,0.933,0.956,2.26,0,-0.99,22.3,46.3,36.4,synthetic_wristband_dataset\test\img_test_0029_var05.png
img_test_0029_var06,CHEM-TE-0029,test,894.24,108,89,67,mild_camera_blur,0.987,1.001,0.992,1.005,1.09,3,0.05,22.6,39.8,26.2,synthetic_wristband_dataset\test\img_test_0029_var06.png
img_test_0029_var07,CHEM-TE-0029,test,894.24,108,89,67,warm_dim_light,0.807,1.163,0.982,0.831,1.77,0,2.24,30.3,36.8,34.0,synthetic_wristband_dataset\test\img_test_0029_var07.png
img_test_0029_var08,CHEM-TE-0029,test,894.24,108,89,67,cool_bright_light,1.165,0.932,0.981,1.083,0.7,0,-2.32,23.7,38.3,29.4,synthetic_wristband_dataset\test\img_test_0029_var08.png
img_test_0029_var09,CHEM-TE-0029,test,894.24,108,89,67,high_sensor_noise,0.871,1.008,0.983,0.982,3.03,0,0.29,27.7,44.8,38.1,synthetic_wristband_dataset\test\img_test_0029_var09.png
img_test_0029_var10,CHEM-TE-0029,test,894.24,108,89,67,mild_angle_shift,0.997,1.054,0.981,0.98,0.89,0,2.64,25.8,41.7,15.4,synthetic_wristband_dataset\test\img_test_0029_var10.png
img_test_0030_var01,CHEM-TE-0030,test,1468.42,72,54,37,neutral_daylight,0.993,1.018,0.988,1.004,0.51,0,-0.14,29.1,48.2,34.8,synthetic_wristband_dataset\test\img_test_0030_var01.png
img_test_0030_var02,CHEM-TE-0030,test,1468.42,72,54,37,warm_tungsten,0.92,1.173,0.943,0.835,1.16,0,1.11,28.9,37.6,33.3,synthetic_wristband_dataset\test\img_test_0030_var02.png
img_test_0030_var03,CHEM-TE-0030,test,1468.42,72,54,37,cool_fluorescent,1.047,0.897,0.963,1.141,0.84,0,-1.46,20.6,71.0,28.3,synthetic_wristband_dataset\test\img_test_0030_var03.png
img_test_0030_var04,CHEM-TE-0030,test,1468.42,72,54,37,bright_diffuse,1.193,1.031,1.016,1.013,0.26,0,0.29,23.5,39.0,16.0,synthetic_wristband_dataset\test\img_test_0030_var04.png
img_test_0030_var05,CHEM-TE-0030,test,1468.42,72,54,37,dim_underexposed,0.734,0.954,0.954,0.945,2.22,0,-1.07,22.0,59.5,4.5,synthetic_wristband_dataset\test\img_test_0030_var05.png
img_test_0030_var06,CHEM-TE-0030,test,1468.42,72,54,37,mild_camera_blur,1.028,1.01,0.991,0.989,1.01,3,0.14,28.4,52.2,7.3,synthetic_wristband_dataset\test\img_test_0030_var06.png
img_test_0030_var07,CHEM-TE-0030,test,1468.42,72,54,37,warm_dim_light,0.809,1.148,0.973,0.843,1.85,0,1.92,20.2,66.7,23.7,synthetic_wristband_dataset\test\img_test_0030_var07.png
img_test_0030_var08,CHEM-TE-0030,test,1468.42,72,54,37,cool_bright_light,1.167,0.901,0.979,1.114,0.63,0,-2.04,33.9,69.6,24.9,synthetic_wristband_dataset\test\img_test_0030_var08.png
img_test_0030_var09,CHEM-TE-0030,test,1468.42,72,54,37,high_sensor_noise,0.914,1.002,1.006,1.013,3.09,0,0.33,34.7,40.5,21.6,synthetic_wristband_dataset\test\img_test_0030_var09.png
img_test_0030_var10,CHEM-TE-0030,test,1468.42,72,54,37,mild_angle_shift,0.997,1.05,0.976,0.968,1.05,0,2.96,33.4,47.4,4.4,synthetic_wristband_dataset\test\img_test_0030_var10.png
img_test_0031_var01,CHEM-TE-0031,test,794.33,117,98,75,neutral_daylight,0.974,0.984,1.014,0.993,0.37,0,-0.25,21.4,78.1,34.0,synthetic_wristband_dataset\test\img_test_0031_var01.png
img_test_0031_var02,CHEM-TE-0031,test,794.33,117,98,75,warm_tungsten,0.895,1.171,0.951,0.83,0.83,0,1.05,24.2,65.9,16.6,synthetic_wristband_dataset\test\img_test_0031_var02.png
img_test_0031_var03,CHEM-TE-0031,test,794.33,117,98,75,cool_fluorescent,1.077,0.885,0.965,1.153,0.85,0,-1.22,20.6,49.6,19.3,synthetic_wristband_dataset\test\img_test_0031_var03.png
img_test_0031_var04,CHEM-TE-0031,test,794.33,117,98,75,bright_diffuse,1.214,1.04,1.029,1.03,0.44,0,0.61,34.3,56.8,38.6,synthetic_wristband_dataset\test\img_test_0031_var04.png
img_test_0031_var05,CHEM-TE-0031,test,794.33,117,98,75,dim_underexposed,0.697,0.96,0.948,0.95,2.1,0,-1.0,31.6,67.6,25.5,synthetic_wristband_dataset\test\img_test_0031_var05.png
img_test_0031_var06,CHEM-TE-0031,test,794.33,117,98,75,mild_camera_blur,1.007,1.017,1.011,1.007,1.21,3,0.02,32.1,71.6,20.0,synthetic_wristband_dataset\test\img_test_0031_var06.png
img_test_0031_var07,CHEM-TE-0031,test,794.33,117,98,75,warm_dim_light,0.814,1.149,0.981,0.87,1.87,0,1.89,29.7,79.2,32.9,synthetic_wristband_dataset\test\img_test_0031_var07.png
img_test_0031_var08,CHEM-TE-0031,test,794.33,117,98,75,cool_bright_light,1.126,0.905,0.969,1.119,0.51,0,-1.9,26.5,32.7,6.3,synthetic_wristband_dataset\test\img_test_0031_var08.png
